Conversation ID,Conversation started at (America/New_York),Fin AI Agent deflected,Topics,AI Subtopic,AI Topic
215473313432526,2026-03-02 12:04:55,true,,Bulk cost and supplier data import,Bulk upload
215473312970746,2026-03-02 11:30:15,true,,Profit and sales discrepancies analysis,Profit and sales discrepancies analysis
215473312928523,2026-03-02 11:26:26,true,,"Bulk book listing and ISBN uploads, Profit and sales discrepancies analysis","Bulk upload, Profit and sales discrepancies analysis"
215473312409716,2026-03-02 10:57:56,true,,Shipping label printing and downloading,Labeling
215473311938305,2026-03-02 10:26:16,true,,,
215473309295439,2026-03-02 07:25:16,true,,Payment method changes and PayPal updates,Payment updates
215473306711747,2026-03-02 02:47:18,true,,Depot order conversion requests,Depot order conversion requests
215473306432573,2026-03-02 02:12:28,true,seller 365,Automated review and feedback requests,Review automation
215473306028441,2026-03-02 01:26:05,true,,,
215473305683374,2026-03-02 00:13:15,true,,Editing and identifying inventory quantities,Inventory issues
215473305631746,2026-03-02 00:03:59,true,cancel,,
215473304400909,2026-03-01 20:57:22,true,cancel,Account cancellation issues,Troubleshooting
215473304166006,2026-03-01 20:10:11,true,,,
215473301586825,2026-03-01 13:57:25,true,,ASIN import and invalid ASIN errors,SKU and ASIN issues
215473300415993,2026-03-01 11:34:40,true,,Printer and printing troubleshooting,Troubleshooting
215473300057207,2026-03-01 10:32:43,true,,InventoryLab subscription transition to Seller 365,Seller 365
215473299064972,2026-03-01 08:31:54,true,,Shipment batch issues and closing procedures,Batch processing
215473296538463,2026-03-01 00:01:04,true,"seller 365, cancel",Trial subscription cancellation,Subscription cancellation and refunds
215473296067748,2026-02-28 21:51:41,true,,Batch restoration and error handling,Batch processing
215473295275865,2026-02-28 18:54:50,true,,"Search functionality and results issues, Placement and shipment fee concerns","Search functionality and results issues, Placement errors"
215473295138958,2026-02-28 18:21:05,true,,Trial subscription cancellation,Subscription cancellation and refunds
215473294362243,2026-02-28 15:45:13,true,,InventoryLab employee and user setup,User access
215473293766657,2026-02-28 14:04:38,true,,"Active listing and offer visibility issues, Editing and identifying inventory quantities","SKU and ASIN issues, Inventory issues"
215473293757556,2026-02-28 14:02:40,true,,"MSKU validation and error resolution, Batch closing, reopening, and restoration, Box handling and item movement in batches","SKU and ASIN issues, Batch processing"
215473292950225,2026-02-28 12:19:11,true,,"General shipment issues and status, Box handling and item movement in batches","Shipment issues, Batch processing"
215473291738899,2026-02-28 09:41:09,true,,Seller Central account linking and troubleshooting,Amazon operations
215473290377479,2026-02-28 06:08:26,true,,Wholesale search and access options,Wholesale search and access options
215473290366737,2026-02-28 06:06:22,true,,,
215473290027482,2026-02-28 05:08:52,true,,Subscription charges and billing discrepancies,Subscription cancellation and refunds
215473289926449,2026-02-28 04:57:29,true,,ScoutX and Scoutify functionality,ScoutIQ subscription
215473289323784,2026-02-28 02:41:49,true,,"Trial subscription cancellation, Disputing and investigating account charges","Subscription cancellation and refunds, Billing disputes and refunds"
215473288328327,2026-02-27 22:41:49,true,,,
215473287120847,2026-02-27 18:45:51,true,refund,"Refunding charges and erroneous transactions, Payment confirmation and status updates","Billing disputes and refunds, Payment updates"
215473286070297,2026-02-27 18:11:58,true,cancel,Account cancellation issues,Troubleshooting
215473284887778,2026-02-27 17:01:25,true,,"Order and shipment synchronization across platforms, Subscription renewal periods and expiration details","Data syncing, Subscription status options"
215473284752247,2026-02-27 16:44:34,true,,"Account reactivation and deactivation procedures, ScoutIQ subscription cancellation and payment problems","Account status, ScoutIQ subscription"
215473283965032,2026-02-27 15:30:36,true,,,
215473283707598,2026-02-27 15:08:25,true,,ScoutX and Scoutify functionality,ScoutIQ subscription
215473283699270,2026-02-27 15:07:20,true,,"Credit card and card payment updates, Payment method changes and PayPal updates",Payment updates
215473282674350,2026-02-27 13:44:26,true,,,
215473281519133,2026-02-27 12:50:31,true,,"FBA shipment processing and complications, General batch issues and troubleshooting, Cache and browser troubleshooting","FBA operations, Batch processing, Troubleshooting"
215473280527220,2026-02-27 11:56:20,true,,Placement and shipment fee concerns,Placement errors
215473280510831,2026-02-27 11:55:00,true,,FNSKU label printing and troubleshooting,Labeling
215473280102976,2026-02-27 11:20:11,true,,Box handling and item movement in batches,Batch processing
215473280091180,2026-02-27 11:18:44,true,,"Profit and loss tax reporting and historical report access, Inventory valuation and reporting","Profit and loss tax reporting and historical report access, Inventory issues"
215473279242799,2026-02-27 10:19:06,true,,"SmartRepricer and InventoryLab integration and access, Inventory data upload, import, and shipment creation workflows, Bulk cost and supplier data import","SmartRepricer, InventoryLab, Bulk upload"
215473279031938,2026-02-27 10:08:20,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215473277668449,2026-02-27 08:53:14,true,,,
215473277297801,2026-02-27 08:33:03,true,,General shipment issues and status,Shipment issues
215473273535310,2026-02-27 04:42:31,true,cancel,"Ending and canceling subscriptions across services, Subscription charges and billing discrepancies, Plan selection and change options","Subscription cancellation and refunds, Subscription status options"
215473273260264,2026-02-27 04:09:50,true,,"Response time and process for received inquiries, Amazon-specific shipment problems and sending issues","Response time and process for received inquiries, Shipment issues"
215473273135920,2026-02-27 03:58:50,true,,,
215473272959118,2026-02-27 03:30:19,true,cancel,"Switching between monthly and yearly subscriptions, Plan selection and change options, Account cancellation issues","Subscription status options, Troubleshooting"
215473272884568,2026-02-27 03:24:26,true,,MSKU validation and error resolution,SKU and ASIN issues
215473272618306,2026-02-27 02:58:02,true,,General subscription cancellation and refunds,Subscription cancellation and refunds
215473271626435,2026-02-26 23:29:07,true,,"Plan selection and change options, Switching between monthly and yearly subscriptions",Subscription status options
215473271616686,2026-02-26 23:26:44,true,,FBA and FBM inventory coordination,FBA operations
215473271028804,2026-02-26 22:07:57,true,,Access and connectivity issues with InventoryLab,InventoryLab
215473270557650,2026-02-26 20:56:22,true,,"Search functionality and results issues, Restricted and excluded products handling","Search functionality and results issues, Restricted and excluded products handling"
215473270127944,2026-02-26 20:08:29,true,,FBA and FBM inventory coordination,FBA operations
215473269837697,2026-02-26 19:31:53,true,,Item error indicators and discrepancies,Troubleshooting
215473268600870,2026-02-26 16:48:46,true,,Restoring batches with box and item retention,Batch processing
215473268288358,2026-02-26 16:20:51,true,,"Batch closing, reopening, and restoration, Active listing and offer visibility issues","Batch processing, SKU and ASIN issues"
215473267557784,2026-02-26 15:25:25,true,,Identifying and locating seller and merchant IDs,Seller ID
215473267114938,2026-02-26 14:56:23,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215473265672264,2026-02-26 13:23:47,true,,"Box handling and item movement in batches, General batch issues and troubleshooting, FNSKU label printing and troubleshooting","Batch processing, Labeling"
215473265664994,2026-02-26 13:22:50,true,,Shipping label printing and downloading,Labeling
215473265482651,2026-02-26 13:08:32,true,seller 365,"Walmart review automation and integration, SmartRepricer and InventoryLab integration and access","Review automation, SmartRepricer"
215473265226267,2026-02-26 12:49:52,true,,Automated review and feedback requests,Review automation
215473264510581,2026-02-26 12:02:52,true,,"Tactical Arbitrage subscriptions and accounts, Amazon account connection and authorization issues","Tactical Arbitrage subscriptions and accounts, Amazon operations"
215473264301719,2026-02-26 11:46:40,true,cancel,"CSV file upload and import operations, Resolving stranded and unlisted inventory issues, InventoryLab subscription cancellation","Bulk upload, Inventory issues, Subscription cancellation and refunds"
215473264226460,2026-02-26 11:38:18,true,,,
215473261831600,2026-02-26 09:47:41,true,,"Tactical Arbitrage subscriptions and accounts, Search functionality and results issues","Tactical Arbitrage subscriptions and accounts, Search functionality and results issues"
215473261642170,2026-02-26 09:38:22,true,,ScoutIQ subscription cancellation and payment problems,ScoutIQ subscription
215473261460136,2026-02-26 09:28:21,true,,2D barcode label options and usage,Labeling
215473258784914,2026-02-26 06:29:06,true,,"FBA and FBM inventory coordination, CSV file upload and import operations","FBA operations, Bulk upload"
215473257902312,2026-02-26 04:33:51,true,,Ending and canceling subscriptions across services,Subscription cancellation and refunds
215473257346900,2026-02-26 03:46:34,true,,,
215473256821538,2026-02-26 02:25:46,true,,,
215473256795424,2026-02-26 02:19:45,true,,Plan selection and change options,Subscription status options
215473256499426,2026-02-26 01:36:51,true,,General subscription cancellation and refunds,Subscription cancellation and refunds
215473256187965,2026-02-26 00:38:18,true,,Batch restoration and error handling,Batch processing
215473255819169,2026-02-25 23:33:21,true,cancel,ScoutIQ subscription cancellation and payment problems,ScoutIQ subscription
215473255645571,2026-02-25 22:52:22,true,,Automated review and feedback requests,Review automation
215473255196090,2026-02-25 21:41:32,true,,ASIN and SKU pricing discrepancies,SmartRepricer
215473254691487,2026-02-25 20:51:16,true,,"Seller 365 plans and pricing, Bulk cost and supplier data import, InventoryLab subscription transition to Seller 365","Seller 365, Bulk upload"
215473253183137,2026-02-25 19:29:40,true,,,
215473252472287,2026-02-25 17:52:15,true,,"Switching between monthly and yearly subscriptions, Changing associated account email addresses, Login and password troubleshooting","Subscription status options, Email settings, InventoryLab"
215473252293039,2026-02-25 17:26:01,true,,"Subscription activation and reactivation issues, FeedbackWhiz account setup and subscription","Subscription status options, FeedbackWhiz account setup and subscription"
